t,cpu_util,mem_util
38434,0.4316,0.4892
38435,0.1427,0.4596
38436,0.3418,0.4152
38437,0.3654,0.4717
38438,0.2726,0.5265
38439,0.1802,0.5986
38440,0.4036,0.5883
38441,0.3932,0.6831
38442,0.1505,0.8591
38443,0.1267,0.8679
38444,0.1371,0.832
38445,0.2178,0.8178
38446,0.241,0.8941
38447,0.0905,0.9524
38448,0.0576,0.7862
38449,0.0,0.8235
38450,0.1089,0.7838
38451,0.0841,0.7989
38452,0.0594,0.791
38453,0.0654,0.7517
38454,0.0109,0.6125
38455,0.1962,0.4853
38456,0.3337,0.4678
38457,0.4689,0.4624
38458,0.3571,0.463
38459,0.4095,0.4898
38460,0.5028,0.4288
38461,0.4101,0.3242
38462,0.3072,0.4145
38463,0.2277,0.467
38464,0.1051,0.4166
38465,0.2396,0.494
38466,0.358,0.4182
38467,0.3428,0.4441
38468,0.3542,0.4698
38469,0.3034,0.4248
38470,0.5547,0.4721
38471,0.5184,0.374
38472,0.4745,0.3816
38473,0.473,0.3892
38474,0.3529,0.31
38475,0.397,0.3733
38476,0.5547,0.4733
38477,0.5446,0.4744
38478,0.6325,0.487
38479,0.4398,0.4701
38480,0.3576,0.4688
38481,0.3844,0.434
38482,0.2153,0.4421
38483,0.2724,0.4285
38484,0.263,0.5667
38485,0.3144,0.5503
38486,0.3105,0.4761
38487,0.3135,0.3425
38488,0.0723,0.433
38489,0.0,0.5547
38490,0.0805,0.4623
38491,0.0,0.5162
38492,0.0,0.5613
38493,0.0,0.5635
38494,0.0,0.475
38495,0.0206,0.5198
38496,0.0775,0.6279
38497,0.0425,0.7387
38498,0.0,0.7742
38499,0.2495,0.8364
38500,0.2758,0.6814
38501,0.3884,0.7263
38502,0.1656,0.7707
38503,0.1552,0.7377
38504,0.1414,0.7393
38505,0.1229,0.6917
38506,0.2296,0.5639
38507,0.2266,0.6148
38508,0.2074,0.7657
38509,0.2307,0.6897
38510,0.2566,0.6926
38511,0.1578,0.5832
38512,0.2839,0.6027
38513,0.2468,0.5523
38514,0.2592,0.5436
38515,0.4309,0.626
38516,0.735,0.6493
38517,0.78,0.6388
38518,0.6019,0.5638
38519,0.5781,0.622
38520,0.7558,0.5332
38521,0.7299,0.6435
38522,0.8117,0.6521
38523,0.888,0.5691
38524,0.8082,0.451
38525,0.9921,0.4324
38526,1.0,0.4122
38527,1.0,0.4581
38528,0.9702,0.3836
38529,0.8395,0.4571
38530,0.7536,0.2622
38531,0.6486,0.2842
38532,0.8786,0.2409
38533,0.9734,0.2647
38534,0.8587,0.3764
38535,1.0,0.4597
38536,1.0,0.494
38537,1.0,0.6065
38538,1.0,0.7178
38539,1.0,0.8379
38540,1.0,0.7818
38541,1.0,0.8361
38542,1.0,0.89
38543,0.9243,0.8811
38544,0.9066,0.9545
38545,0.9454,0.9452
38546,1.0,0.8142
38547,1.0,0.9092
38548,1.0,0.8498
38549,1.0,0.7014
38550,0.8641,0.9546
38551,0.6867,0.8558
38552,0.6582,0.8987
38553,0.583,0.804
38554,0.5765,0.764
38555,0.6561,0.7035
38556,0.721,0.6216
38557,0.4855,0.6921
38558,0.7542,0.8722
38559,0.7906,0.8637
38560,0.815,0.7131
38561,0.7944,0.627
38562,0.7617,0.5611
38563,0.8687,0.5727
38564,0.7629,0.5425
38565,0.7904,0.716
38566,0.9375,0.7056
38567,0.9446,0.768
38568,0.9837,0.7496
38569,0.829,0.7423
38570,0.9052,0.7099
38571,0.9319,0.7071
38572,0.9103,0.6651
38573,0.972,0.6674
38574,0.844,0.6223
38575,1.0,0.8048
38576,1.0,0.8301
38577,1.0,0.8692
38578,1.0,0.8469
38579,1.0,0.721
38580,1.0,0.6102
38581,1.0,0.5979
38582,1.0,0.5834
38583,1.0,0.6173
38584,1.0,0.6334
38585,1.0,0.5965
38586,1.0,0.8106
38587,1.0,0.832
38588,1.0,0.9389
38589,1.0,0.8803
38590,1.0,0.9145
38591,1.0,0.8738
38592,1.0,0.9307
38593,0.9425,0.9039
38594,0.9064,0.8555
38595,0.8983,0.726
38596,0.8879,0.8008
38597,0.8536,0.7034
38598,0.763,0.7575
38599,0.8139,0.7022
38600,0.9233,0.7663
38601,0.9404,0.862
38602,0.868,0.7913
38603,0.6501,0.7045
38604,0.8186,0.8798
38605,0.7952,0.9073
38606,0.9226,0.9548
38607,1.0,0.8344
38608,1.0,0.7456
38609,1.0,0.7587
38610,1.0,0.724
38611,1.0,0.6406
38612,1.0,0.6633
38613,1.0,0.5261
38614,0.9668,0.5554
38615,0.9142,0.4871
38616,0.8395,0.5503
38617,0.8899,0.5624
38618,0.9036,0.6081
38619,0.8293,0.717
38620,0.7807,0.6609
38621,0.9725,0.5822
38622,0.8804,0.681
38623,0.853,0.8152
38624,0.9033,0.9111
38625,0.9002,0.7142
38626,0.9511,0.7598
38627,1.0,0.6806
38628,1.0,0.7511
38629,1.0,0.7268
38630,1.0,0.6969
38631,1.0,0.6636
38632,1.0,0.615
38633,1.0,0.5141
38634,0.8766,0.4889
38635,0.9053,0.5059
38636,0.6818,0.6313
38637,0.5838,0.673
38638,0.6751,0.6489
38639,0.7229,0.6199
38640,0.72,0.3822
38641,0.674,0.3615
38642,0.5888,0.3838
38643,0.5373,0.3455
38644,0.6139,0.3156
38645,0.5928,0.1304
38646,0.3897,0.0399
38647,0.2821,0.0
38648,0.2218,0.0
38649,0.2192,0.0
38650,0.2139,0.0
38651,0.1326,0.0
38652,0.2225,0.0
38653,0.0484,0.0
38654,0.0064,0.0
38655,0.1195,0.1151
38656,0.2025,0.0239
38657,0.2004,0.0
38658,0.3193,0.004
38659,0.3643,0.0767
38660,0.3882,0.0021
38661,0.4638,0.163
38662,0.5163,0.1071
38663,0.6586,0.1092
38664,0.6331,0.1842
38665,0.6122,0.3176
38666,0.6363,0.2513
38667,0.6416,0.3265
38668,0.8302,0.3307
38669,0.8761,0.226
38670,0.795,0.194
38671,0.6411,0.1158
38672,0.8012,0.1918
38673,0.7586,0.0962
38674,0.7888,0.1532
38675,0.7825,0.1718
38676,0.859,0.2174
38677,0.7957,0.2342
38678,0.8028,0.1802
38679,0.7431,0.2291
38680,1.0,0.2558
38681,0.9279,0.2298
38682,0.9725,0.4511
38683,1.0,0.364
38684,1.0,0.4155
38685,1.0,0.4719
38686,1.0,0.4555
38687,1.0,0.4828
38688,1.0,0.5248
38689,1.0,0.5235
38690,1.0,0.4836
38691,1.0,0.4835
38692,1.0,0.4413
38693,1.0,0.5591
38694,1.0,0.6324
38695,1.0,0.6389
38696,1.0,0.5795
38697,0.9764,0.5566
38698,1.0,0.5128
38699,0.9484,0.5101
38700,1.0,0.3869
38701,0.805,0.4853
38702,0.7941,0.3887
38703,0.8737,0.3298
38704,0.7721,0.4777
38705,0.7647,0.4492
38706,0.7962,0.4068
38707,0.8648,0.3982
38708,0.7006,0.4581
38709,0.8005,0.4343
38710,0.9663,0.3986
38711,1.0,0.3535
38712,0.9328,0.3057
38713,0.8126,0.4396
38714,0.8146,0.4785
38715,0.8674,0.4359
38716,0.9461,0.5115
38717,0.8546,0.6089
38718,0.8394,0.5534
38719,0.7506,0.5338
38720,0.6474,0.5391
38721,0.6907,0.4819
38722,0.6838,0.449
38723,0.7302,0.4175
38724,0.6715,0.415
38725,0.7399,0.6692
38726,0.6251,0.5962
38727,0.5833,0.4806
38728,0.4785,0.5657
38729,0.518,0.5837
38730,0.7084,0.5618
38731,0.7448,0.6346
38732,0.7324,0.5373
38733,0.711,0.567
38734,0.6525,0.5553
38735,0.7654,0.5618
38736,0.8033,0.5693
38737,0.6308,0.7633
38738,0.7431,0.7185
38739,0.6539,0.6483
38740,0.5906,0.6912
38741,0.6363,0.7713
38742,0.5796,0.6583
38743,0.8099,0.6892
38744,0.7806,0.5943
38745,0.8399,0.4882
38746,0.6784,0.4769
38747,0.6179,0.4307
38748,0.6089,0.3364
38749,0.7131,0.2808
38750,0.6049,0.254
38751,0.7296,0.3195
38752,0.7408,0.2542
38753,0.7715,0.2758
38754,0.6934,0.1432
38755,0.5972,0.146
38756,0.3846,0.2248
38757,0.4304,0.2036
38758,0.5066,0.2642
38759,0.4801,0.1262
38760,0.3327,0.0579
38761,0.2955,0.1265
38762,0.353,0.198
38763,0.3887,0.3655
38764,0.4715,0.4333
38765,0.3212,0.5347
38766,0.2996,0.4626
38767,0.3096,0.4697
38768,0.3925,0.3665
38769,0.3475,0.4647
38770,0.4186,0.4489
38771,0.3377,0.4958
38772,0.3776,0.3181
38773,0.3644,0.1299
38774,0.346,0.2917
38775,0.605,0.5825
38776,0.5765,0.6135
38777,0.5404,0.7388
38778,0.4059,0.6764
38779,0.5196,0.5493
38780,0.4743,0.6855
38781,0.4823,0.6733
38782,0.4088,0.6554
38783,0.4649,0.7883
38784,0.5699,0.7551
38785,0.7073,0.6567
38786,0.6953,0.5454
38787,0.6362,0.5493
38788,0.5735,0.6231
38789,0.5816,0.6012
38790,0.6129,0.5941
38791,0.6716,0.5341
38792,0.5884,0.4973
38793,0.6074,0.6291
38794,0.5101,0.6189
38795,0.5067,0.5582
38796,0.6559,0.6933
38797,0.6353,0.669
38798,0.5501,0.654
38799,0.5926,0.6331
38800,0.6874,0.5033
38801,0.6112,0.475
38802,0.4801,0.4978
38803,0.4099,0.469
38804,0.3805,0.5541
38805,0.5482,0.4769
38806,0.4154,0.5056
38807,0.2602,0.4689
38808,0.3094,0.5499
38809,0.2578,0.6752
38810,0.1807,0.7708
38811,0.2717,0.7707
38812,0.3022,0.7619
38813,0.4226,0.7481
38814,0.51,0.6569
38815,0.3986,0.7275
38816,0.2458,0.5532
38817,0.3804,0.524
38818,0.3839,0.657
38819,0.7012,0.5248
38820,0.7979,0.5668
38821,0.9301,0.6295
38822,0.8242,0.5833
38823,0.8096,0.5008
38824,0.885,0.3707
38825,0.8673,0.3427
38826,0.8645,0.2905
38827,0.8807,0.1876
38828,0.7992,0.2838
38829,0.7059,0.2273
38830,0.6873,0.2789
38831,0.6465,0.2226
38832,0.5614,0.2806
38833,0.5557,0.3102
38834,0.4323,0.4049
38835,0.5219,0.2852
38836,0.5898,0.2368
38837,0.6637,0.3253
38838,0.5816,0.2846
38839,0.491,0.2662
38840,0.6336,0.3235
38841,0.6173,0.3109
38842,0.6785,0.3315
38843,0.5643,0.3328
38844,0.5425,0.3168
38845,0.6696,0.2182
38846,0.6844,0.1963
38847,0.6602,0.256
38848,0.7189,0.2445
38849,0.7495,0.2984
38850,0.9555,0.2845
38851,0.9468,0.3362
38852,0.9992,0.2977
38853,0.9708,0.2167
38854,0.8584,0.3017
38855,0.8926,0.226
38856,0.7364,0.1857
38857,0.8332,0.2033
38858,0.929,0.2705
38859,0.8048,0.2158
38860,0.6821,0.16
38861,0.7277,0.1402
38862,0.5997,0.1263
38863,0.6432,0.0961
38864,0.482,0.0211
38865,0.4812,0.1612
38866,0.4385,0.3667
38867,0.6843,0.4164
38868,0.5187,0.3979
38869,0.5767,0.3339
38870,0.5819,0.2857
38871,0.5098,0.2794
38872,0.5588,0.3829
38873,0.4698,0.3094
38874,0.374,0.3497
38875,0.2756,0.3179
38876,0.3051,0.4059
38877,0.2649,0.3835
38878,0.1999,0.3312
38879,0.2592,0.2864
38880,0.3891,0.4376
38881,0.2628,0.4399
38882,0.3177,0.5332
38883,0.3892,0.5632
38884,0.5321,0.6127
38885,0.5116,0.5816
38886,0.6755,0.5727
38887,0.7351,0.4884
38888,0.5454,0.4117
38889,0.5832,0.3995
38890,0.5873,0.3796
38891,0.6913,0.3759
38892,0.8097,0.4457
38893,0.7071,0.5993
38894,0.7973,0.5192
38895,0.7796,0.5517
38896,0.7047,0.5055
38897,0.8493,0.3756
38898,0.7943,0.5723
38899,0.7928,0.5665
38900,0.7807,0.5363
38901,0.8281,0.609
38902,0.9536,0.7999
38903,1.0,0.8152
38904,1.0,1.0
38905,0.9797,0.99
38906,1.0,1.0
38907,1.0,1.0
38908,1.0,0.9627
38909,1.0,0.9644
38910,1.0,1.0
38911,1.0,0.9848
38912,1.0,1.0
38913,1.0,1.0
38914,1.0,0.9789
38915,1.0,1.0
38916,1.0,0.9964
38917,1.0,1.0
38918,1.0,1.0
38919,1.0,1.0
38920,1.0,1.0
38921,1.0,1.0
38922,1.0,0.7315
38923,1.0,0.6828
38924,1.0,0.6018
38925,1.0,0.6478
38926,1.0,0.6294
38927,1.0,0.4965
38928,1.0,0.5478
38929,1.0,0.5387
38930,1.0,0.5384
38931,1.0,0.5796
38932,0.9779,0.6027
38933,0.8,0.7656
38934,0.6015,0.8339
38935,0.7947,0.8321
38936,0.7741,0.8512
38937,0.6351,0.8259
38938,0.8821,0.78
38939,0.7955,0.8454
38940,0.8433,0.9668
38941,0.7578,0.9409
38942,0.8343,0.9729
38943,0.8261,0.8874
38944,0.7451,0.9297
38945,0.6093,0.8445
38946,0.5429,0.8531
38947,0.4502,0.8806
38948,0.2866,0.9771
38949,0.3807,0.7995
38950,0.5083,0.922
38951,0.4498,1.0
38952,0.254,1.0
38953,0.3126,0.9967
38954,0.3475,1.0
38955,0.2651,1.0
38956,0.2809,1.0
38957,0.0261,1.0
38958,0.0607,1.0
38959,0.0773,1.0
38960,0.2414,1.0
38961,0.2897,1.0
38962,0.3193,1.0
38963,0.5348,1.0
38964,0.4637,1.0
38965,0.3259,1.0
38966,0.4359,1.0
38967,0.5536,0.9627
38968,0.6679,0.8619
38969,0.6462,0.8746
38970,0.5778,0.9353
38971,0.4596,0.942
38972,0.3828,0.8123
38973,0.2482,0.7759
38974,0.2268,0.688
38975,0.4164,0.6762
38976,0.3761,0.7371
38977,0.4051,0.7426
38978,0.4746,0.7427
38979,0.4498,0.8665
38980,0.4254,0.7876
38981,0.5677,0.873
38982,0.593,0.8417
38983,0.7113,1.0
38984,0.9495,1.0
38985,0.85,0.886
38986,0.8269,0.8477
38987,0.8039,0.7393
38988,0.7491,0.9077
38989,0.7035,0.8414
38990,0.8436,0.9349
38991,0.8464,1.0
38992,1.0,0.8944
38993,1.0,0.7637
38994,1.0,0.8389
38995,1.0,0.8048
38996,1.0,0.8001
38997,1.0,0.8077
38998,1.0,0.5681
38999,1.0,0.5658
39000,1.0,0.661
39001,1.0,0.5199
39002,1.0,0.5905
39003,1.0,0.5756
39004,1.0,0.4876
39005,1.0,0.5218
39006,1.0,0.5255
39007,1.0,0.6396
39008,0.8972,0.5953
39009,1.0,0.7006
39010,1.0,0.6957
39011,1.0,0.7285
39012,0.971,0.6972
39013,0.8911,0.6184
39014,0.7887,0.6952
39015,0.6761,0.6897
39016,0.5847,0.6618
39017,0.6864,0.7409
39018,0.7906,0.8571
39019,0.6491,0.8063
39020,0.7216,0.9315
39021,0.5984,0.8577
39022,0.6799,0.8663
39023,0.6893,0.9266
39024,0.6378,0.6403
39025,0.6855,0.5625
39026,0.8211,0.5316
39027,0.6275,0.5577
39028,0.745,0.5613
39029,0.6632,0.3672
39030,0.8074,0.3469
39031,0.8887,0.2334
39032,0.7671,0.2002
39033,0.7055,0.19
39034,0.7533,0.2247
39035,0.8453,0.205
39036,0.8857,0.2245
39037,0.9154,0.1972
39038,0.8407,0.241
39039,0.8371,0.152
39040,0.8229,0.1655
39041,0.6666,0.0924
39042,0.7019,0.0815
39043,0.6651,0.1198
39044,0.8044,0.068
39045,0.9162,0.0798
39046,0.9238,0.0729
39047,1.0,0.2591
39048,1.0,0.3015
39049,1.0,0.3539
39050,0.8888,0.2942
39051,0.8634,0.1062
39052,0.8218,0.0776
39053,0.8047,0.0
39054,0.7766,0.0116
39055,0.8831,0.057
39056,0.9953,0.0951
39057,0.9317,0.1092
39058,0.7877,0.0576
39059,0.6862,0.0205
39060,0.8111,0.0765
39061,0.9012,0.2565
39062,0.7772,0.2894
39063,0.6267,0.3309
39064,0.5712,0.4936
39065,0.7572,0.4963
39066,0.7963,0.4253
39067,0.7678,0.4624
39068,0.7519,0.6004
39069,0.5612,0.6724
39070,0.5389,0.6871
39071,0.671,0.5313
39072,0.633,0.4122
39073,0.6119,0.4483
39074,0.6492,0.4281
39075,0.5394,0.4293
39076,0.5807,0.516
39077,0.5039,0.4207
39078,0.4638,0.3799
39079,0.4378,0.4867
39080,0.4131,0.393
39081,0.4377,0.4961
39082,0.4434,0.5305
39083,0.4381,0.5252
39084,0.4633,0.5419
39085,0.3844,0.5758
39086,0.1844,0.6313
39087,0.2093,0.4691
39088,0.1651,0.5776
39089,0.2373,0.6001
39090,0.3618,0.754
39091,0.1728,0.7788
39092,0.1734,0.9426
39093,0.2933,0.869
39094,0.3351,0.9855
39095,0.1349,0.8737
39096,0.1006,0.9083
39097,0.0809,0.9829
39098,0.0935,0.9711
39099,0.0651,0.8024
39100,0.0,0.807
39101,0.0,0.7631
39102,0.1273,0.8308
39103,0.0906,0.7524
39104,0.0,0.7047
39105,0.1743,0.6486
39106,0.521,0.8627
39107,0.4759,0.8339
39108,0.4997,0.8493
39109,0.5222,0.8614
39110,0.6119,0.7342
39111,0.4978,0.6476
39112,0.4992,0.589
39113,0.3953,0.5535
39114,0.441,0.4796
39115,0.6017,0.4192
39116,0.637,0.5262
39117,0.5526,0.5507
39118,0.6575,0.4619
39119,0.5967,0.4977
39120,0.6477,0.4677
39121,0.5608,0.6006
39122,0.4349,0.5521
39123,0.3722,0.5164
39124,0.1183,0.4981
39125,0.039,0.4158
39126,0.2862,0.4622
39127,0.025,0.4734
39128,0.0,0.5077
39129,0.1158,0.5156
39130,0.049,0.5357
39131,0.0412,0.6701
39132,0.0726,0.7133
39133,0.0,0.5671
39134,0.0816,0.5954
39135,0.1005,0.6909
39136,0.067,0.5039
39137,0.3006,0.5149
39138,0.1764,0.5573
39139,0.1969,0.6292
39140,0.1126,0.6359
39141,0.0097,0.6646
39142,0.2387,0.7679
39143,0.2696,0.7173
39144,0.3817,0.6351
39145,0.3422,0.6121
39146,0.2542,0.6247
39147,0.0,0.6484
39148,0.0,0.7081
39149,0.0,0.8373
39150,0.0,0.8318
39151,0.0,0.7243
39152,0.0,0.6596
39153,0.125,0.6703
39154,0.4363,0.7858
39155,0.571,0.9183
39156,0.5671,0.8267
39157,0.4958,0.7593
39158,0.4212,0.7245
39159,0.2917,0.6776
39160,0.4604,0.6547
39161,0.4332,0.5846
39162,0.6626,0.527
39163,0.5716,0.526
39164,0.5639,0.5478
39165,0.4439,0.4741
39166,0.5099,0.5068
39167,0.4991,0.6578
39168,0.5058,0.674
39169,0.4845,0.6949
39170,0.551,0.5834
39171,0.6255,0.645
39172,0.7123,0.5988
39173,0.6176,0.6865
39174,0.6538,0.8292
39175,0.6064,0.7679
39176,0.744,0.7114
39177,0.7665,0.7516
39178,0.7932,0.6459
39179,0.7608,0.654
39180,0.6765,0.6307
39181,0.685,0.6251
39182,0.8082,0.4645
39183,0.7259,0.5124
39184,0.8566,0.7145
39185,0.9057,0.6788
39186,0.6924,0.5625
39187,0.6012,0.63
39188,0.835,0.5613
39189,0.8161,0.5673
39190,0.7199,0.5138
39191,0.6317,0.4049
39192,0.6215,0.4396
39193,0.7172,0.3928
39194,0.7612,0.4617
39195,0.6724,0.4714
39196,0.4404,0.6904
39197,0.3565,0.755
39198,0.2989,0.7349
39199,0.347,0.9633
39200,0.4016,0.8009
39201,0.533,0.7751
39202,0.4223,0.9166
39203,0.4495,0.8245
39204,0.4781,0.8417
39205,0.3892,0.7836
39206,0.496,0.7511
39207,0.6766,0.7798
39208,0.6802,0.6335
39209,0.6334,0.5536
39210,0.7862,0.5605
39211,0.8255,0.4237
39212,0.6977,0.4033
39213,0.6785,0.2915
39214,0.6433,0.1887
39215,0.5616,0.2808
39216,0.4886,0.3036
39217,0.4322,0.3
39218,0.5267,0.2787
39219,0.5059,0.3187
39220,0.5242,0.2937
39221,0.6298,0.2477
39222,0.6034,0.3475
39223,0.488,0.3103
39224,0.593,0.4312
39225,0.5603,0.3955
39226,0.7454,0.4658
39227,0.844,0.4936
39228,0.8898,0.5448
39229,0.9029,0.5722
39230,1.0,0.6324
39231,1.0,0.7495
39232,0.7818,0.6751
39233,0.7675,0.7932
39234,0.8213,0.7636
39235,0.7149,0.6142
39236,0.9733,0.6703
39237,0.945,0.7359
39238,0.9889,0.7726
39239,1.0,0.7406
39240,1.0,0.8083
39241,1.0,0.743
39242,1.0,0.7385
39243,1.0,0.7011
39244,1.0,0.7055
39245,1.0,0.6626
39246,1.0,0.5787
39247,0.8647,0.5136
39248,0.8444,0.5652
39249,0.7867,0.4633
39250,0.8242,0.4884
39251,0.6614,0.4443
39252,0.5646,0.4679
39253,0.4743,0.3959
39254,0.4799,0.3839
39255,0.4404,0.3059
39256,0.5563,0.3313
39257,0.5676,0.1978
39258,0.5743,0.208
39259,0.475,0.1196
39260,0.4574,0.088
39261,0.3361,0.0829
39262,0.4037,0.162
39263,0.5016,0.0456
39264,0.3607,0.0
39265,0.3821,0.0371
39266,0.3876,0.033
39267,0.5236,0.0
39268,0.4325,0.0
39269,0.3699,0.0
39270,0.4128,0.0
39271,0.3783,0.0
39272,0.3509,0.0
39273,0.323,0.0
39274,0.3941,0.0
39275,0.523,0.0
39276,0.5236,0.0
39277,0.5053,0.0827
39278,0.5815,0.2302
39279,0.6081,0.0922
39280,0.6286,0.141
39281,0.7455,0.2208
39282,0.6366,0.1886
39283,0.6134,0.2024
39284,0.5197,0.3241
39285,0.475,0.318
39286,0.3588,0.4323
39287,0.338,0.4341
39288,0.3932,0.4764
39289,0.1454,0.5546
39290,0.1405,0.4683
39291,0.1595,0.507
39292,0.1589,0.4715
39293,0.0184,0.5731
39294,0.1481,0.5491
39295,0.2699,0.525
39296,0.4058,0.461
39297,0.3646,0.463
39298,0.3986,0.5129
39299,0.3407,0.523
39300,0.2515,0.7044
39301,0.1614,0.6658
39302,0.2084,0.5952
39303,0.3166,0.5867
39304,0.4644,0.6165
39305,0.4712,0.5158
39306,0.4144,0.6259
39307,0.419,0.6063
39308,0.5302,0.7438
39309,0.701,0.8467
39310,0.8186,0.8917
39311,0.9206,0.8803
39312,1.0,0.7902
39313,1.0,0.7341
39314,1.0,0.6446
39315,1.0,0.5553
39316,1.0,0.5821
39317,1.0,0.6109
39318,1.0,0.488
39319,1.0,0.4554
39320,1.0,0.3984
39321,1.0,0.525
39322,1.0,0.3623
39323,1.0,0.5273
39324,0.9295,0.5786
39325,0.8963,0.3766
39326,0.866,0.5033
39327,0.7546,0.526
39328,0.7937,0.4604
39329,0.6294,0.4325
39330,0.7495,0.6118
39331,0.9935,0.5697
39332,0.9258,0.4781
39333,1.0,0.5513
39334,0.8714,0.4372
39335,0.9,0.4969
39336,0.9231,0.5455
39337,1.0,0.6922
39338,1.0,0.7206
39339,1.0,0.6965
39340,1.0,0.6739
39341,1.0,0.844
39342,1.0,0.8413
39343,0.9956,0.8166
39344,0.9175,0.8047
39345,0.9334,0.8365
39346,0.8322,0.799
39347,0.7856,0.7103
39348,0.9735,0.6542
39349,0.9482,0.5832
39350,1.0,0.5736
39351,1.0,0.5276
39352,1.0,0.5181
39353,1.0,0.5113
39354,0.7519,0.5379
39355,0.7462,0.4653
39356,0.6438,0.6089
39357,0.6166,0.7102
39358,0.6896,0.751
39359,0.8717,0.8058
39360,0.7223,0.7087
39361,0.6973,0.6597
39362,0.6991,0.6215
39363,0.7041,0.5089
39364,0.7094,0.4843
39365,0.7653,0.6727
39366,0.7182,0.6803
39367,0.6975,0.8016
39368,0.737,0.9126
39369,0.6653,0.8267
39370,0.6079,0.8225
39371,0.6059,0.7838
39372,0.5515,0.853
39373,0.4611,0.8825
39374,0.3636,1.0
39375,0.376,1.0
39376,0.5293,1.0
39377,0.5771,0.9926
39378,0.488,0.8617
39379,0.6534,0.9069
39380,0.6056,0.9085
39381,0.769,0.9424
39382,0.7582,1.0
39383,0.7819,1.0
39384,0.7412,1.0
39385,0.7093,1.0
39386,0.8471,1.0
39387,0.8217,1.0
39388,0.9099,1.0
39389,0.9042,1.0
39390,0.8824,1.0
39391,0.9357,1.0
39392,0.9121,1.0
39393,0.8227,1.0
39394,0.7407,1.0
39395,1.0,1.0
39396,0.7976,1.0
39397,0.8069,0.9886
39398,0.6379,0.917
39399,0.6417,0.97
39400,0.7642,0.8738
39401,0.6605,1.0
39402,0.7047,1.0
39403,0.8082,1.0
39404,0.6781,1.0
39405,0.6145,0.9434
39406,0.6563,0.9125
39407,0.7835,0.8006
39408,1.0,0.758
39409,0.9181,0.8808
39410,0.972,0.8469
39411,0.9104,0.7117
39412,0.7869,0.7334
39413,0.7592,0.8358
39414,0.7332,0.6787
39415,0.7402,0.5695
39416,0.78,0.5772
39417,0.7993,0.4844
39418,0.9158,0.4776
39419,1.0,0.5997
39420,1.0,0.5715
39421,1.0,0.6113
39422,0.9715,0.6552
39423,0.9349,0.5915
39424,0.864,0.5095
39425,0.7059,0.5947
39426,0.5709,0.6008
39427,0.6457,0.6195
39428,0.7234,0.6179
39429,0.7548,0.6089
39430,0.7278,0.6261
39431,0.6759,0.5376
39432,0.5399,0.5733
39433,0.4827,0.4962
39434,0.4204,0.6884
39435,0.293,0.7359
39436,0.3351,0.755
39437,0.2794,0.6656
39438,0.3045,0.7533
39439,0.1764,0.7113
39440,0.2613,0.7572
39441,0.3262,0.6994
39442,0.2935,0.5443
39443,0.4512,0.6718
39444,0.4555,0.7173
39445,0.4813,0.6832
39446,0.3361,0.8392
39447,0.276,0.8302
39448,0.2321,0.9197
39449,0.3337,0.7782
39450,0.4484,0.7469
39451,0.4039,0.7196
39452,0.4358,0.6379
39453,0.5347,0.5676
39454,0.5089,0.5828
39455,0.3723,0.5715
39456,0.4597,0.559
39457,0.5142,0.5218
39458,0.5526,0.6085
39459,0.656,0.5106
39460,0.7624,0.5205
39461,0.8214,0.4896
39462,0.6982,0.4535
39463,0.547,0.2871
39464,0.5897,0.2984
39465,0.6018,0.2634
39466,0.6207,0.301
39467,0.7938,0.5608
39468,0.8808,0.5781
39469,0.8534,0.6182
39470,0.7721,0.5568
39471,0.833,0.5745
39472,0.8726,0.5685
39473,0.8424,0.5056
39474,0.5617,0.4386
39475,0.4728,0.485
39476,0.5689,0.4377
39477,0.4462,0.3708
39478,0.5168,0.4874
39479,0.5703,0.6163
39480,0.4777,0.5433
39481,0.5788,0.6321
39482,0.5769,0.5017
39483,0.5682,0.4315
39484,0.4599,0.343
39485,0.6016,0.3151
39486,0.4873,0.3284
39487,0.3776,0.2407
39488,0.4079,0.222
39489,0.3245,0.1633
39490,0.55,0.2013
39491,0.4587,0.2286
39492,0.5501,0.3564
39493,0.7219,0.2281
39494,0.7924,0.3354
39495,0.7122,0.4388
39496,0.746,0.4039
39497,0.8792,0.384
39498,0.7203,0.4206
39499,0.8291,0.5101
39500,0.8717,0.3512
39501,1.0,0.3259
39502,1.0,0.3735
39503,1.0,0.3898
39504,1.0,0.402
39505,0.9782,0.2813
39506,0.8828,0.256
39507,0.8806,0.2403
39508,0.8192,0.1853
39509,0.7521,0.2925
39510,0.9532,0.2767
39511,1.0,0.223
39512,0.8448,0.3968
39513,0.8416,0.4427
39514,0.7153,0.4637
39515,0.8296,0.4606
39516,0.8454,0.4142
39517,0.9847,0.3565
39518,0.8843,0.2743
39519,0.7801,0.2625
39520,0.7542,0.1568
39521,0.6917,0.2485
39522,0.6829,0.2106
39523,0.8025,0.2967
39524,0.8441,0.244
39525,0.8072,0.2911
39526,0.8072,0.193
39527,0.6436,0.1601
39528,0.4512,0.138
39529,0.5847,0.1784
39530,0.5143,0.0966
39531,0.667,0.2348
39532,0.638,0.2494
39533,0.6545,0.2602
39534,0.7399,0.1593
39535,0.8326,0.2033
39536,0.7746,0.3087
39537,0.778,0.2477
39538,0.7722,0.2153
39539,0.8065,0.2116
39540,0.8205,0.2033
39541,0.7414,0.1446
39542,0.7543,0.1965
39543,0.6052,0.3083
